338 AMERICA  2
  -83.4  22.2
  -82.8  22.7
  -81.6  22.5
  -82.0  22.3
  -81.8  22.1
  -81.2  22.0
  -80.5  22.0
  -80.2  21.8
  -79.2  21.5
  -78.8  21.6
  -78.6  21.5
  -78.5  21.0
  -78.0  20.7
  -77.2  20.7
  -77.1  20.3
  -77.7  19.8
  -77.0  19.8
  -76.5  19.9
  -76.0  19.9
  -75.5  19.8
  -75.0  19.8
  -74.7  20.0
  -74.2  20.1
  -74.3  20.2
  -74.5  20.2
  -74.8  20.6
  -75.3  20.7
  -75.7  20.6
  -75.6  21.0
  -76.5  21.2
  -78.3  22.2
  -78.9  22.3
  -79.3  22.3
  -79.7  22.7
  -80.4  23.0
  -81.0  23.0
  -81.5  23.2
  -82.0  23.2
  -82.5  23.0
  -83.5  22.8
  -84.0  22.6
  -84.3  22.4
  -84.3  22.0
  7 TRINDAD  2
  -61.9  10.0
  -61.2  10.0
  -61.0  10.2
  -61.0  10.8
  -61.7  10.7
  -61.5  10.6
  -61.5  10.2
  8 PREDISL  2
  -64.2  46.7
  -63.9  46.4
  -62.5  45.9
  -62.5  46.2
  -62.0  46.5
  -63.2  46.4
  -63.9  46.6
  -64.0  46.9
  8 ANTCOST  2
  -64.4  49.8
  -63.8  49.6
  -63.5  49.4
  -62.9  49.2
  -62.2  49.1
  -61.7  49.1
  -62.0  49.5
  -63.1  49.8
 39 NEWFLND  2
  -59.1  47.5
  -58.4  47.7
  -55.4  47.5
  -55.4  47.2
  -55.9  46.9
  -55.3  46.8
  -54.9  47.4
  -54.4  47.5
  -54.0  47.4
  -54.1  46.8
  -53.7  47.0
  -53.7  46.7
  -53.1  46.7
  -52.8  47.7
  -53.2  47.6
  -53.0  48.0
  -53.3  48.0
  -53.6  47.6
  -53.9  47.7
  -53.8  48.1
  -53.0  48.6
  -53.8  48.5
  -54.0  48.9
  -53.5  49.3
  -54.0  49.4
  -54.7  49.4
  -55.4  49.3
  -55.9  49.6
  -55.5  49.9
  -56.1  50.1
  -56.8  49.7
  -55.5  51.6
  -56.0  51.6
  -56.6  51.3
  -57.7  50.1
  -57.9  49.5
  -58.7  48.6
  -58.4  48.5
  -59.3  47.9
 13 HAWAII   2
 -156.1  19.8
 -155.8  19.4
 -155.9  19.1
 -155.6  18.9
 -155.5  19.2
 -155.3  19.3
 -155.0  19.4
 -154.8  19.5
 -155.0  19.7
 -155.1  19.9
 -155.4  20.1
 -155.9  20.3
 -155.9  19.9
  7 MAUI     2
 -156.7  21.0
 -156.5  20.8
 -156.4  20.6
 -156.2  20.7
 -156.0  20.8
 -156.3  21.0
 -156.5  20.9
  5 KAUAI    2
 -159.8  22.0
 -159.7  21.9
 -159.4  21.9
 -159.3  22.2
 -159.6  22.2
  4 OAHU     2
 -158.3  21.6
 -158.2  21.3
 -157.7  21.3
 -158.0  21.7
