StationID|AQSID|FullAQSID|Parameter|MonitorType|SiteCode|SiteName|Status|AgencyID|AgencyName|EPARegion|Latitude|Longitude|Elevation|GMTOffset|CountryFIPS|CBSA_ID|CBSA_Name|StateAQSCode|StateAbbreviation|CountyAQSCode|CountyName
070000000000|000000000|070000000000|PM2.5|Permanent|0000|N/A|Inactive|BIH|U.S. Department of State Bosnia Herzegovina - Sarajevo|DSBK|0.000000|0.000000||0.00|BK||||||
586000000000|000000000|586000000000|PM2.5|Permanent|0000|Islamabad-Old|Inactive|PK1|U.S. Department of State Pakistan - Islamabad|DSPK|33.723500|73.118220||5.00|PK||||||
CC0010102|000010102|124CC0010102|O3|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010102|000010102|124CC0010102|PM2.5|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010102|000010102|124CC0010102|NO2|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010102|000010102|124CC0010102|CO|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010102|000010102|124CC0010102|SO2|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010102|000010102|124CC0010102|NO|Permanent|0102|St. John's|Active|NL1|Newfoundland & Labrador DEC|CA|47.560380|-52.711500|9.800|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010301|000010301|124CC0010301|PM2.5|Permanent|0301|Cornerbrook|Active|NL1|Newfoundland & Labrador DEC|CA|48.949400|-58.055600||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0010301|000010301|124CC0010301|NO2|Permanent|0301|Cornerbrook|Active|NL1|Newfoundland & Labrador DEC|CA|48.949400|-58.055600||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0010301|000010301|124CC0010301|O3|Permanent|0301|Cornerbrook|Active|NL1|Newfoundland & Labrador DEC|CA|48.949400|-58.055600||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|O3|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|PM2.5|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|NO2|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|CO|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|SO2|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010401|000010401|124CC0010401|NO|Permanent|0401|Mount Pearl|Active|NL1|Newfoundland & Labrador DEC|CA|47.505130|-52.794800||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|SO2|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|NO|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|O3|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|PM2.5|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|PM10|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|NO2|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010501|000010501|124CC0010501|CO|Permanent|0501|Grand Falls Windsor|Active|NL1|Newfoundland & Labrador DEC|CA|48.926960|-55.659700||-3.50|CA|||00|CC|001|NEWFOUNDLAND
000010601|000010601|124000010601|O3|Permanent|0601|Goose Bay|Active|CN2|Canadian Air and Precipitation Monitoring Network|CA|53.304700|-60.364400|38.700|-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|SO2|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|NO|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|O3|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|PM2.5|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|PM10|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|NO2|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010602|000010602|124CC0010602|CO|Permanent|0602|MacPherson Avenue - Corner Brook|Active|NL1|Newfoundland & Labrador DEC|CA|48.952240|-57.922070||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010801|000010801|124CC0010801|O3|Permanent|0801|Port au Choix|Active|NL1|Newfoundland & Labrador DEC|CA|50.712300|-57.364200||-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|PM2.5|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|NO2|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|CO|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|SO2|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|NO|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0010901|000010901|124CC0010901|O3|Permanent|0901|Marystown/Burin|Active|NL1|Newfoundland & Labrador DEC|CA|47.098991|-55.198521|0.900|-3.50|CA|||00|CC|001|NEWFOUNDLAND
CC0011001|000011001|124CC0011001|O3|Permanent|1001|LABRADOR CITY|Active|NL1|Newfoundland & Labrador DEC|CA|52.952800|-66.915600||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0011001|000011001|124CC0011001|PM2.5|Permanent|1001|LABRADOR CITY|Active|NL1|Newfoundland & Labrador DEC|CA|52.952800|-66.915600||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0011002|000011002|124CC0011002|O3|Permanent|1002|FIREHALL-LABRADORCITY2|Active|NL1|Newfoundland & Labrador DEC|CA|52.945480|-66.910245||-4.00|CA|||00|CC|001|NEWFOUNDLAND
CC0011002|000011002|124CC0011002|PM2.5|Permanent|1002|FIREHALL-LABRADORCITY2|Active|NL1|Newfoundland & Labrador DEC|CA|52.945480|-66.910245||-4.00|CA|||00|CC|001|NEWFOUNDLAND
000020104|000020104|124000020104|PM2.5|Permanent|0104|CHARLOTTETOWN|Active|PE1|Canada-Prince Edward Island1|CA|46.240600|-63.130600|19.800|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020104|000020104|124000020104|NO2|Permanent|0104|CHARLOTTETOWN|Active|PE1|Canada-Prince Edward Island1|CA|46.240600|-63.130600|19.800|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020104|000020104|124000020104|SO2|Permanent|0104|CHARLOTTETOWN|Active|PE1|Canada-Prince Edward Island1|CA|46.240600|-63.130600|19.800|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020104|000020104|124000020104|NO|Permanent|0104|CHARLOTTETOWN|Active|PE1|Canada-Prince Edward Island1|CA|46.240600|-63.130600|19.800|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020104|000020104|124000020104|O3|Permanent|0104|CHARLOTTETOWN|Active|PE1|Canada-Prince Edward Island1|CA|46.240600|-63.130600|19.800|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020110|000020110|124000020110|PM2.5|Permanent|0110|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020110|000020110|124000020110|PM10|Permanent|0110|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020111|000020111|124000020111|PM2.5|Permanent|0111|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020111|000020111|124000020111|PM10|Permanent|0111|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020118|000020118|124000020118|PM2.5|Permanent|0118|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020119|000020119|124000020119|PM10|Permanent|0119|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020119|000020119|124000020119|PM2.5|Permanent|0119|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020125|000020125|124000020125|PM2.5|Permanent|0125|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020127|000020127|124000020127|PM2.5|Permanent|0127|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020128|000020128|124000020128|PM2.5|Permanent|0128|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020132|000020132|124000020132|PM2.5|Permanent|0132|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020134|000020134|124000020134|PM2.5|Permanent|0134|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020134|000020134|124000020134|PM10|Permanent|0134|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020140|000020140|124000020140|PM2.5|Permanent|0140|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000020301|000020301|124000020301|PM2.5|Permanent|0301|WELLINGTON|Active|PE1|Canada-Prince Edward Island1|CA|46.478300|-63.986900|33.900|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020301|000020301|124000020301|NO2|Permanent|0301|WELLINGTON|Active|PE1|Canada-Prince Edward Island1|CA|46.478300|-63.986900|33.900|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020301|000020301|124000020301|NO|Permanent|0301|WELLINGTON|Active|PE1|Canada-Prince Edward Island1|CA|46.478300|-63.986900|33.900|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020301|000020301|124000020301|O3|Permanent|0301|WELLINGTON|Active|PE1|Canada-Prince Edward Island1|CA|46.478300|-63.986900|33.900|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020401|000020401|124000020401|NO|Permanent|0401|SOUTHAMPTON|Active|PE1|Canada-Prince Edward Island1|CA|46.386400|-62.582800|15.300|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020401|000020401|124000020401|O3|Permanent|0401|SOUTHAMPTON|Active|PE1|Canada-Prince Edward Island1|CA|46.386400|-62.582800|15.300|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020401|000020401|124000020401|PM2.5|Permanent|0401|SOUTHAMPTON|Active|PE1|Canada-Prince Edward Island1|CA|46.386400|-62.582800|15.300|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000020401|000020401|124000020401|NO2|Permanent|0401|SOUTHAMPTON|Active|PE1|Canada-Prince Edward Island1|CA|46.386400|-62.582800|15.300|-4.00|CA|||00|CC|002|PRINCE EDWARD ISLAND
000021003|000021003|124000021003|PM2.5|Permanent|1003|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021003|000021003|124000021003|PM10|Permanent|1003|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021005|000021005|124000021005|PM10|Permanent|1005|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021005|000021005|124000021005|PM2.5|Permanent|1005|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021101|000021101|124000021101|PM2.5|Permanent|1101|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021101|000021101|124000021101|PM10|Permanent|1101|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021202|000021202|124000021202|PM2.5|Permanent|1202|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021301|000021301|124000021301|PM2.5|Permanent|1301|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021301|000021301|124000021301|PM10|Permanent|1301|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021401|000021401|124000021401|PM2.5|Permanent|1401|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000021401|000021401|124000021401|PM10|Permanent|1401|N/A|Inactive|BC2|Metro Vancouver|CA|0.000000|0.000000||-8.00|CA||||||
000030113|000030113|124000030113|NO|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|O3|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|PM2.5|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|NO2|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|CO|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|SO2|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030113|000030113|124000030113|NOX|Permanent|0113|JOHNSTON BUILDING -|Active|NS1|Canada-Nova Scotia1|CA|44.647175|-63.573689|29.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030118|000030118|124000030118|O3|Permanent|0118|HALIFAX|Inactive|NS1|Canada-Nova Scotia1|CA|44.647800|-63.572200||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030118|000030118|124000030118|NO2|Permanent|0118|HALIFAX|Inactive|NS1|Canada-Nova Scotia1|CA|44.647800|-63.572200||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030118|000030118|124000030118|SO2|Permanent|0118|HALIFAX|Inactive|NS1|Canada-Nova Scotia1|CA|44.647800|-63.572200||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030118|000030118|124000030118|NO|Permanent|0118|HALIFAX|Inactive|NS1|Canada-Nova Scotia1|CA|44.647800|-63.572200||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|O3|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|PM2.5|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|NO2|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|SO2|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|NOX|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030120|000030120|124000030120|NO|Permanent|0120|Lake Major|Active|NS1|Canada-Nova Scotia1|CA|44.719800|-63.480760||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|O3|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|PM2.5|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|NO2|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|SO2|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|NOX|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030201|000030201|124000030201|NO|Permanent|0201|PORT HAWKESBURY|Active|NS1|Canada-Nova Scotia1|CA|45.614028|-61.362122||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|NO2|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|CO|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|SO2|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|NOX|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|NO|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|O3|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030310|000030310|124000030310|PM2.5|Permanent|0310|SYDNEY|Active|NS1|Canada-Nova Scotia1|CA|46.142317|-60.172575|40.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030311|000030311|124000030311|NO2|Permanent|0311|SYDNEY|Inactive|NS1|Canada-Nova Scotia1|CA|46.142500|-60.172800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030311|000030311|124000030311|SO2|Permanent|0311|SYDNEY|Inactive|NS1|Canada-Nova Scotia1|CA|46.142500|-60.172800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030311|000030311|124000030311|NO|Permanent|0311|SYDNEY|Inactive|NS1|Canada-Nova Scotia1|CA|46.142500|-60.172800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030311|000030311|124000030311|O3|Permanent|0311|SYDNEY|Inactive|NS1|Canada-Nova Scotia1|CA|46.142500|-60.172800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030311|000030311|124000030311|PM2.5|Permanent|0311|SYDNEY|Inactive|NS1|Canada-Nova Scotia1|CA|46.142500|-60.172800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030501|000030501|124000030501|O3|Permanent|0501|Kejimkujik National Park|Inactive|CN2|Canadian Air and Precipitation Monitoring Network|CA|44.433600|-65.205800||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030502|000030502|124000030502|O3|Permanent|0502|Kejimkujik Site B|Active|CN2|Canadian Air and Precipitation Monitoring Network|CA|44.402980|-65.202770|127.800|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030701|000030701|124000030701|O3|Permanent|0701|AYLESFORD MOUNTAIN|Active|NS1|Canada-Nova Scotia1|CA|45.072540|-64.840250|230.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030701|000030701|124000030701|PM2.5|Permanent|0701|AYLESFORD MOUNTAIN|Active|NS1|Canada-Nova Scotia1|CA|45.072540|-64.840250|230.000|-4.00|CA|||00|CC|003|NOVA SCOTIA
000030801|000030801|124000030801|O3|Permanent|0801|DAYTON|Inactive|NS1|Canada-Nova Scotia1|CA|43.833300|-66.083300||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|PM2.5|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|NO2|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|SO2|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|NOX|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|NO|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000030901|000030901|124000030901|O3|Permanent|0901|PICTOU|Active|NS1|Canada-Nova Scotia1|CA|45.681744|-62.696575||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031001|000031001|124000031001|SO2|Permanent|1001|Sable Island|Inactive|NS1|Canada-Nova Scotia1|CA|43.933100|-59.903900||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031001|000031001|124000031001|O3|Permanent|1001|Sable Island|Inactive|NS1|Canada-Nova Scotia1|CA|43.933100|-59.903900||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031001|000031001|124000031001|PM2.5|Permanent|1001|Sable Island|Inactive|NS1|Canada-Nova Scotia1|CA|43.933100|-59.903900||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031101|000031101|124000031101|O3|Permanent|1101|KENTVILLE|Active|NS1|Canada-Nova Scotia1|CA|45.067284|-64.477425||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031101|000031101|124000031101|PM2.5|Permanent|1101|KENTVILLE|Active|NS1|Canada-Nova Scotia1|CA|45.067284|-64.477425||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031101|000031101|124000031101|NO2|Permanent|1101|KENTVILLE|Active|NS1|Canada-Nova Scotia1|CA|45.067284|-64.477425||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031101|000031101|124000031101|NOX|Permanent|1101|KENTVILLE|Active|NS1|Canada-Nova Scotia1|CA|45.067284|-64.477425||-4.00|CA|||00|CC|003|NOVA SCOTIA
000031101|000031101|124000031101|NO|Permanent|1101|KENTVILLE|Active|NS1|Canada-Nova Scotia1|CA|45.067284|-64.477425||-4.00|CA|||00|CC|003|NOVA SCOTIA
CC0040103|000040103|124CC0040103|O3|Permanent|0103|FREDERICTON|Inactive|NB1|Canada-New Brunswick1|CA|45.957800|-66.647500||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040103|000040103|124CC0040103|PM2.5|Permanent|0103|FREDERICTON|Inactive|NB1|Canada-New Brunswick1|CA|45.957800|-66.647500||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040103|000040103|124CC0040103|NO2|Permanent|0103|FREDERICTON|Inactive|NB1|Canada-New Brunswick1|CA|45.957800|-66.647500||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040104|000040104|124CC0040104|O3|Permanent|0104|FREDERICTON-NEEDHAM ST.|Active|NB1|Canada-New Brunswick1|CA|45.957344|-66.645562||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040104|000040104|124CC0040104|PM2.5|Permanent|0104|FREDERICTON-NEEDHAM ST.|Active|NB1|Canada-New Brunswick1|CA|45.957344|-66.645562||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040104|000040104|124CC0040104|NO2|Permanent|0104|FREDERICTON-NEEDHAM ST.|Active|NB1|Canada-New Brunswick1|CA|45.957344|-66.645562||-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040203|000040203|124CC0040203|O3|Permanent|0203|FOREST HILLS|Active|NB1|Canada-New Brunswick1|CA|45.308778|-66.008333|57.000|-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040203|000040203|124CC0040203|PM2.5|Permanent|0203|FOREST HILLS|Active|NB1|Canada-New Brunswick1|CA|45.308778|-66.008333|57.000|-4.00|CA|||00|CC|004|NEW BRUNSWICK
CC0040203|000040203|124CC0040203|NO2|Permanent|0203|FOREST HILLS|Active|NB1|Canada-New Brunswick1|CA|45.308778|-66.008333|57.000|-4.00|CA|||00|CC|004|NEW BRUNSWICK
